TEAM_ID,ABBREVIATION,date,rating
1610612747,LAL,2015-12-05,1396.7944748966675
1610612748,MIA,2015-12-05,1538.7245871511643
1610612749,MIL,2015-12-05,1450.409564573691
1610612750,MIN,2015-12-05,1482.359435837345
1610612751,BKN,2015-12-05,1440.8240316388171
1610612752,NYK,2015-12-05,1496.5591049125899
1610612753,ORL,2015-12-05,1532.0680862027054
1610612754,IND,2015-12-05,1551.307732817267
1610612755,PHI,2015-12-05,1362.6712198062455
1610612756,PHX,2015-12-05,1461.7998105100671
1610612757,POR,2015-12-05,1469.006482470493
1610612758,SAC,2015-12-05,1463.2295838258735
1610612759,SAS,2015-12-05,1592.0706164094472
1610612760,OKC,2015-12-05,1518.517088761644
1610612761,TOR,2015-12-05,1523.4143042231774
1610612762,UTA,2015-12-05,1495.0625668269304
1610612763,MEM,2015-12-05,1518.9417665240214
1610612764,WAS,2015-12-05,1490.9783626748629
1610612765,DET,2015-12-05,1511.894006229335
1610612766,CHA,2015-12-05,1521.1206272874492
1610612739,CLE,2015-12-05,1543.8367813396292
1610612744,GSW,2015-12-05,1653.640413357426
1610612737,ATL,2015-12-06,1522.3754564802032
1610612738,BOS,2015-12-06,1516.1696569716073
1610612740,NOP,2015-12-06,1433.846402540472
1610612741,CHI,2015-12-06,1542.2329234456377
1610612742,DAL,2015-12-06,1506.337714222276
1610612743,DEN,2015-12-06,1461.8906137568729
1610612745,HOU,2015-12-06,1493.5718372952003
1610612746,LAC,2015-12-06,1516.9127653239525
1610612747,LAL,2015-12-06,1396.7944748966675
1610612748,MIA,2015-12-06,1548.8717173098598
1610612749,MIL,2015-12-06,1461.7300979365848
1610612750,MIN,2015-12-06,1471.9752960625508
1610612751,BKN,2015-12-06,1440.8240316388171
1610612752,NYK,2015-12-06,1485.238571549696
1610612753,ORL,2015-12-06,1521.3240196265695
1610612754,IND,2015-12-06,1539.7028621346735
1610612755,PHI,2015-12-06,1355.2536684710412
1610612756,PHX,2015-12-06,1461.7998105100671
1610612757,POR,2015-12-06,1479.3906222452872
1610612758,SAC,2015-12-06,1453.8316815463609
1610612759,SAS,2015-12-06,1600.1427769191564
1610612760,OKC,2015-12-06,1518.517088761644
1610612761,TOR,2015-12-06,1516.99631686282
1610612762,UTA,2015-12-06,1506.6674375095238
1610612763,MEM,2015-12-06,1518.9417665240214
1610612764,WAS,2015-12-06,1490.9783626748629
1610612765,DET,2015-12-06,1511.894006229335
1610612766,CHA,2015-12-06,1532.0399686555224
1610612739,CLE,2015-12-06,1533.6896511809337
1610612744,GSW,2015-12-06,1660.0584007177833
1610612737,ATL,2015-12-07,1522.3754564802032
1610612738,BOS,2015-12-07,1516.1696569716073
1610612740,NOP,2015-12-07,1433.846402540472
1610612741,CHI,2015-12-07,1542.2329234456377
1610612742,DAL,2015-12-07,1515.8959243115025
1610612743,DEN,2015-12-07,1461.8906137568729
1610612745,HOU,2015-12-07,1493.5718372952003
1610612746,LAC,2015-12-07,1516.9127653239525
1610612747,LAL,2015-12-07,1389.9912070063438
1610612748,MIA,2015-12-07,1548.8717173098598
1610612749,MIL,2015-12-07,1461.7300979365848
1610612750,MIN,2015-12-07,1471.9752960625508
1610612751,BKN,2015-12-07,1436.4114855098471
1610612752,NYK,2015-12-07,1485.238571549696
1610612753,ORL,2015-12-07,1521.3240196265695
1610612754,IND,2015-12-07,1539.7028621346735
1610612755,PHI,2015-12-07,1355.2536684710412
1610612756,PHX,2015-12-07,1453.4298176074803
1610612757,POR,2015-12-07,1479.3906222452872
1610612758,SAC,2015-12-07,1445.6722596587808
1610612759,SAS,2015-12-07,1600.1427769191564
1610612760,OKC,2015-12-07,1526.676510649224
1610612761,TOR,2015-12-07,1516.99631686282
1610612762,UTA,2015-12-07,1506.6674375095238
1610612763,MEM,2015-12-07,1527.3117594266082
1610612764,WAS,2015-12-07,1481.4201525856363
1610612765,DET,2015-12-07,1518.6972741196587
1610612766,CHA,2015-12-07,1532.0399686555224
1610612739,CLE,2015-12-07,1533.6896511809337
1610612744,GSW,2015-12-07,1664.4709468467533
1610612737,ATL,2015-12-08,1522.3754564802032
1610612738,BOS,2015-12-08,1523.843572382868
1610612740,NOP,2015-12-08,1426.1724871292113
1610612741,CHI,2015-12-08,1529.7312072170791
1610612742,DAL,2015-12-08,1525.01581778643
1610612743,DEN,2015-12-08,1461.8906137568729
1610612745,HOU,2015-12-08,1493.5718372952003
1610612746,LAC,2015-12-08,1525.626525481701
1610612747,LAL,2015-12-08,1383.492140075196
1610612748,MIA,2015-12-08,1536.9543341448514
1610612749,MIL,2015-12-08,1472.2379713478751
1610612750,MIN,2015-12-08,1463.2615359048023
1610612751,BKN,2015-12-08,1436.4114855098471
1610612752,NYK,2015-12-08,1476.1186780747685
1610612753,ORL,2015-12-08,1521.3240196265695
1610612754,IND,2015-12-08,1539.7028621346735
1610612755,PHI,2015-12-08,1351.3280252076606
1610612756,PHX,2015-12-08,1465.9315338360389
1610612757,POR,2015-12-08,1468.8827488339969
1610612758,SAC,2015-12-08,1445.6722596587808
1610612759,SAS,2015-12-08,1604.068420182537
1610612760,OKC,2015-12-08,1526.676510649224
1610612761,TOR,2015-12-08,1523.495383793968
1610612762,UTA,2015-12-08,1506.6674375095238
1610612763,MEM,2015-12-08,1527.3117594266082
1610612764,WAS,2015-12-08,1493.3375357506447
1610612765,DET,2015-12-08,1509.0811190569418
1610612766,CHA,2015-12-08,1541.6561237182393
1610612739,CLE,2015-12-08,1533.6896511809337
1610612744,GSW,2015-12-08,1664.4709468467533
1610612737,ATL,2015-12-09,1522.3754564802032
1610612738,BOS,2015-12-09,1523.843572382868
1610612740,NOP,2015-12-09,1426.1724871292113
1610612741,CHI,2015-12-09,1529.7312072170791
1610612742,DAL,2015-12-09,1525.01581778643
1610612743,DEN,2015-12-09,1453.5847518827588
1610612745,HOU,2015-12-09,1481.9413147970602
1610612746,LAC,2015-12-09,1525.626525481701
1610612747,LAL,2015-12-09,1383.492140075196
1610612748,MIA,2015-12-09,1536.9543341448514
1610612749,MIL,2015-12-09,1472.2379713478751
1610612750,MIN,2015-12-09,1463.2615359048023
1610612751,BKN,2015-12-09,1448.0420080079873
1610612752,NYK,2015-12-09,1476.1186780747685
1610612753,ORL,2015-12-09,1529.6298815006835
1610612754,IND,2015-12-09,1533.1471731767665
1610612755,PHI,2015-12-09,1351.3280252076606
1610612756,PHX,2015-12-09,1465.9315338360389
1610612757,POR,2015-12-09,1460.7267051740075
1610612758,SAC,2015-12-09,1457.4100255253763
1610612759,SAS,2015-12-09,1604.068420182537
1610612760,OKC,2015-12-09,1536.6947945584138
1610612761,TOR,2015-12-09,1523.495383793968
1610612762,UTA,2015-12-09,1494.9296716429283
1610612763,MEM,2015-12-09,1517.2934755174183
1610612764,WAS,2015-12-09,1493.3375357506447
1610612765,DET,2015-12-09,1509.0811190569418
1610612766,CHA,2015-12-09,1541.6561237182393
1610612739,CLE,2015-12-09,1541.845694840923
1610612744,GSW,2015-12-09,1671.0266358046604
1610612737,ATL,2015-12-10,1532.4514507245294
1610612738,BOS,2015-12-10,1534.0130159162284
1610612740,NOP,2015-12-10,1426.1724871292113
1610612741,CHI,2015-12-10,1519.5617636837187
1610612742,DAL,2015-12-10,1514.9398235421038
1610612743,DEN,2015-12-10,1453.5847518827588
1610612745,HOU,2015-12-10,1492.269206818208
1610612746,LAC,2015-12-10,1534.1018610603965
1610612747,LAL,2015-12-10,1375.7485780409613
1610612748,MIA,2015-12-10,1527.089654266489
1610612749,MIL,2015-12-10,1463.7626357691797
1610612750,MIN,2015-12-10,1471.005097939037
1610612751,BKN,2015-12-10,1448.0420080079873
1610612752,NYK,2015-12-10,1466.6595735684475
1610612753,ORL,2015-12-10,1517.8167650832052
1610612754,IND,2015-12-10,1533.1471731767665
1610612755,PHI,2015-12-10,1351.3280252076606
1610612756,PHX,2015-12-10,1477.7446502535172
1610612757,POR,2015-12-10,1460.7267051740075
1610612758,SAC,2015-12-10,1457.4100255253763
1610612759,SAS,2015-12-10,1591.7900407722323
1610612760,OKC,2015-12-10,1536.6947945584138
1610612761,TOR,2015-12-10,1535.7737632042727
1610612762,UTA,2015-12-10,1504.3887761492492
1610612763,MEM,2015-12-10,1527.0571489089607
1610612764,WAS,2015-12-10,1483.009643729497
1610612765,DET,2015-12-10,1499.3174456653994
1610612766,CHA,2015-12-10,1551.5208035966016
1610612739,CLE,2015-12-10,1541.845694840923
1610612744,GSW,2015-12-10,1671.0266358046604
1610612737,ATL,2015-12-11,1522.5735779054144
1610612738,BOS,2015-12-11,1534.0130159162284
1610612740,NOP,2015-12-11,1426.1724871292113
1610612741,CHI,2015-12-11,1529.9800171788245
1610612742,DAL,2015-12-11,1514.9398235421038
1610612743,DEN,2015-12-11,1453.5847518827588
1610612745,HOU,2015-12-11,1492.269206818208
1610612746,LAC,2015-12-11,1523.6836075652907
1610612747,LAL,2015-12-11,1375.7485780409613
1610612748,MIA,2015-12-11,1527.089654266489
1610612749,MIL,2015-12-11,1463.7626357691797
1610612750,MIN,2015-12-11,1471.005097939037
1610612751,BKN,2015-12-11,1455.3280942146494
1610612752,NYK,2015-12-11,1456.393413052794
1610612753,ORL,2015-12-11,1517.8167650832052
1610612754,IND,2015-12-11,1533.1471731767665
1610612755,PHI,2015-12-11,1344.0419390009986
1610612756,PHX,2015-12-11,1477.7446502535172
1610612757,POR,2015-12-11,1460.7267051740075
1610612758,SAC,2015-12-11,1467.67618604103
1610612759,SAS,2015-12-11,1591.7900407722323
1610612760,OKC,2015-12-11,1546.572667377529
1610612761,TOR,2015-12-11,1535.7737632042727
1610612762,UTA,2015-12-11,1504.3887761492492
1610612763,MEM,2015-12-11,1527.0571489089607
1610612764,WAS,2015-12-11,1483.009643729497
1610612765,DET,2015-12-11,1499.3174456653994
1610612766,CHA,2015-12-11,1551.5208035966016
1610612739,CLE,2015-12-11,1541.845694840923
1610612744,GSW,2015-12-11,1671.0266358046604
1610612737,ATL,2015-12-12,1522.5735779054144
1610612738,BOS,2015-12-12,1527.7641177382566
1610612740,NOP,2015-12-12,1437.7939532625603
1610612741,CHI,2015-12-12,1529.9800171788245
1610612742,DAL,2015-12-12,1514.9398235421038
1610612743,DEN,2015-12-12,1464.0857299980462
1610612745,HOU,2015-12-12,1492.269206818208
1610612746,LAC,2015-12-12,1523.6836075652907
1610612747,LAL,2015-12-12,1371.2724988473244
1610612748,MIA,2015-12-12,1517.2639860118488
1610612749,MIL,2015-12-12,1455.8061045341494
1610612750,MIN,2015-12-12,1460.5041198237495
1610612751,BKN,2015-12-12,1455.3280942146494
1610612752,NYK,2015-12-12,1456.393413052794
1610612753,ORL,2015-12-12,1508.5072726777107
1610612754,IND,2015-12-12,1542.9728414314068
1610612755,PHI,2015-12-12,1338.2355689421613
1610612756,PHX,2015-12-12,1467.255225766102
1610612757,POR,2015-12-12,1471.2161296614227
1610612758,SAC,2015-12-12,1467.67618604103
1610612759,SAS,2015-12-12,1596.2661199658692
1610612760,OKC,2015-12-12,1555.3644485889404
1610612761,TOR,2015-12-12,1543.730294439303
1610612762,UTA,2015-12-12,1495.5969949378377
1610612763,MEM,2015-12-12,1517.7601081512837
1610612764,WAS,2015-12-12,1471.388177596148
1610612765,DET,2015-12-12,1505.1238157242367
1610612766,CHA,2015-12-12,1560.8178443542786
1610612739,CLE,2015-12-12,1551.1551872464174
1610612744,GSW,2015-12-12,1677.2755339826322
1610612737,ATL,2015-12-13,1514.6633746350155
1610612738,BOS,2015-12-13,1538.7126205858608
1610612740,NOP,2015-12-13,1430.3867202399172
1610612741,CHI,2015-12-13,1537.3872502014676
1610612742,DAL,2015-12-13,1503.6928309296395
1610612743,DEN,2015-12-13,1464.0857299980462
1610612745,HOU,2015-12-13,1498.920922510013
1610612746,LAC,2015-12-13,1531.7411757247323
1610612747,LAL,2015-12-13,1364.6207831555193
1610612748,MIA,2015-12-13,1517.2639860118488
1610612749,MIL,2015-12-13,1471.4376458766724
1610612750,MIN,2015-12-13,1460.5041198237495
1610612751,BKN,2015-12-13,1447.2705260552077
1610612752,NYK,2015-12-13,1466.8197864751744
1610612753,ORL,2015-12-13,1508.5072726777107
1610612754,IND,2015-12-13,1531.8877479738605
1610612755,PHI,2015-12-13,1338.2355689421613
1610612756,PHX,2015-12-13,1467.255225766102
1610612757,POR,2015-12-13,1460.7897562390422
1610612758,SAC,2015-12-13,1467.67618604103
1610612759,SAS,2015-12-13,1604.176323236268
1610612760,OKC,2015-12-13,1555.3644485889404
1610612761,TOR,2015-12-13,1543.730294439303
1610612762,UTA,2015-12-13,1495.5969949378377
1610612763,MEM,2015-12-13,1517.7601081512837
1610612764,WAS,2015-12-13,1482.6351702086122
1610612765,DET,2015-12-13,1516.208909181783
1610612766,CHA,2015-12-13,1549.8693415066743
1610612739,CLE,2015-12-13,1551.1551872464174
1610612744,GSW,2015-12-13,1661.6439926401092
1610612737,ATL,2015-12-14,1514.6633746350155
1610612738,BOS,2015-12-14,1538.7126205858608
1610612740,NOP,2015-12-14,1430.3867202399172
1610612741,CHI,2015-12-14,1537.3872502014676
1610612742,DAL,2015-12-14,1503.6928309296395
1610612743,DEN,2015-12-14,1464.0857299980462
1610612745,HOU,2015-12-14,1498.920922510013
1610612746,LAC,2015-12-14,1531.7411757247323
1610612747,LAL,2015-12-14,1364.6207831555193
1610612748,MIA,2015-12-14,1527.2782655451754
1610612749,MIL,2015-12-14,1471.4376458766724
1610612750,MIN,2015-12-14,1450.6984078205141
1610612751,BKN,2015-12-14,1447.2705260552077
1610612752,NYK,2015-12-14,1466.8197864751744
1610612753,ORL,2015-12-14,1508.5072726777107
1610612754,IND,2015-12-14,1531.8877479738605
1610612755,PHI,2015-12-14,1333.54502716662
1610612756,PHX,2015-12-14,1477.0609377693374
1610612757,POR,2015-12-14,1460.7897562390422
1610612758,SAC,2015-12-14,1467.67618604103
1610612759,SAS,2015-12-14,1604.176323236268
1610612760,OKC,2015-12-14,1563.6609732697752
1610612761,TOR,2015-12-14,1548.4208362148443
1610612762,UTA,2015-12-14,1487.3004702570029
1610612763,MEM,2015-12-14,1507.7458286179572
1610612764,WAS,2015-12-14,1482.6351702086122
1610612765,DET,2015-12-14,1516.208909181783
1610612766,CHA,2015-12-14,1549.8693415066743
1610612739,CLE,2015-12-14,1551.1551872464174
1610612744,GSW,2015-12-14,1661.6439926401092
1610612737,ATL,2015-12-15,1505.026300912596
1610612738,BOS,2015-12-15,1538.7126205858608
1610612740,NOP,2015-12-15,1421.2595631719646
1610612741,CHI,2015-12-15,1542.1120329019675
1610612742,DAL,2015-12-15,1512.927801188187
1610612743,DEN,2015-12-15,1475.0850211134305
1610612745,HOU,2015-12-15,1487.9216313946288
1610612746,LAC,2015-12-15,1541.2944187437613
1610612747,LAL,2015-12-15,1364.6207831555193
1610612748,MIA,2015-12-15,1536.9153392675948
1610612749,MIL,2015-12-15,1471.4376458766724
1610612750,MIN,2015-12-15,1450.6984078205141
1610612751,BKN,2015-12-15,1439.0150340482364
1610612752,NYK,2015-12-15,1466.8197864751744
1610612753,ORL,2015-12-15,1516.762764684682
1610612754,IND,2015-12-15,1542.3632496457858
1610612755,PHI,2015-12-15,1328.8202444661201
1610612756,PHX,2015-12-15,1467.82596751079
1610612757,POR,2015-12-15,1469.9169133069947
1610612758,SAC,2015-12-15,1467.67618604103
1610612759,SAS,2015-12-15,1610.9337644585748
1610612760,OKC,2015-12-15,1563.6609732697752
1610612761,TOR,2015-12-15,1537.945334542919
1610612762,UTA,2015-12-15,1480.543029034696
1610612763,MEM,2015-12-15,1517.024341580643
1610612764,WAS,2015-12-15,1473.3566572459263
1610612765,DET,2015-12-15,1506.655666162754
1610612766,CHA,2015-12-15,1549.8693415066743
1610612739,CLE,2015-12-15,1551.1551872464174
1610612744,GSW,2015-12-15,1661.6439926401092
1610612737,ATL,2015-12-16,1505.026300912596
1610612738,BOS,2015-12-16,1529.0705934170219
1610612740,NOP,2015-12-16,1421.2595631719646
1610612741,CHI,2015-12-16,1542.1120329019675
1610612742,DAL,2015-12-16,1512.927801188187
1610612743,DEN,2015-12-16,1484.3842683775874
1610612745,HOU,2015-12-16,1477.3395792766808
1610612746,LAC,2015-12-16,1541.2944187437613
1610612747,LAL,2015-12-16,1377.6018801789035
1610612748,MIA,2015-12-16,1536.9153392675948
1610612749,MIL,2015-12-16,1458.4565488532883
1610612750,MIN,2015-12-16,1441.3991605563572
1610612751,BKN,2015-12-16,1439.0150340482364
1610612752,NYK,2015-12-16,1466.8197864751744
1610612753,ORL,2015-12-16,1516.762764684682
1610612754,IND,2015-12-16,1542.3632496457858
1610612755,PHI,2015-12-16,1328.8202444661201
1610612756,PHX,2015-12-16,1467.82596751079
1610612757,POR,2015-12-16,1469.9169133069947
1610612758,SAC,2015-12-16,1478.258238158978
1610612759,SAS,2015-12-16,1610.9337644585748
1610612760,OKC,2015-12-16,1563.6609732697752
1610612761,TOR,2015-12-16,1537.945334542919
1610612762,UTA,2015-12-16,1480.543029034696
1610612763,MEM,2015-12-16,1517.024341580643
1610612764,WAS,2015-12-16,1473.3566572459263
1610612765,DET,2015-12-16,1506.655666162754
1610612766,CHA,2015-12-16,1549.8693415066743
1610612739,CLE,2015-12-16,1560.7972144152563
1610612744,GSW,2015-12-16,1661.6439926401092
1610612737,ATL,2015-12-17,1510.3489922877811
1610612738,BOS,2015-12-17,1518.4263335547062
1610612740,NOP,2015-12-17,1432.949509234098
1610612741,CHI,2015-12-17,1551.3912034726882
1610612742,DAL,2015-12-17,1503.7730002359147
1610612743,DEN,2015-12-17,1484.3842683775874
1610612745,HOU,2015-12-17,1477.3395792766808
1610612746,LAC,2015-12-17,1548.9543285859365
1610612747,LAL,2015-12-17,1377.6018801789035
1610612748,MIA,2015-12-17,1544.169824675498
1610612749,MIL,2015-12-17,1450.796639011113
1610612750,MIN,2015-12-17,1432.1295221614412
1610612751,BKN,2015-12-17,1431.7605486403334
1610612752,NYK,2015-12-17,1476.0894248700904
1610612753,ORL,2015-12-17,1527.712774976577
1610612754,IND,2015-12-17,1551.5180505980582
1610612755,PHI,2015-12-17,1323.497553090935
1610612756,PHX,2015-12-17,1462.889795500478
1610612757,POR,2015-12-17,1462.551459633765
1610612758,SAC,2015-12-17,1478.258238158978
1610612759,SAS,2015-12-17,1617.1687347158227
1610612760,OKC,2015-12-17,1571.026426943005
1610612761,TOR,2015-12-17,1537.945334542919
1610612762,UTA,2015-12-17,1468.8530829725626
1610612763,MEM,2015-12-17,1507.7451710099224
1610612764,WAS,2015-12-17,1467.1216869886784
1610612765,DET,2015-12-17,1517.2999260250697
1610612766,CHA,2015-12-17,1538.9193312147793
1610612739,CLE,2015-12-17,1560.7972144152563
1610612744,GSW,2015-12-17,1666.5801646504212
1610612737,ATL,2015-12-18,1510.3489922877811
1610612738,BOS,2015-12-18,1518.4263335547062
1610612740,NOP,2015-12-18,1432.949509234098
1610612741,CHI,2015-12-18,1551.3912034726882
1610612742,DAL,2015-12-18,1503.7730002359147
1610612743,DEN,2015-12-18,1484.3842683775874
1610612745,HOU,2015-12-18,1484.5452379373298
1610612746,LAC,2015-12-18,1548.9543285859365
1610612747,LAL,2015-12-18,1370.3962215182544
1610612748,MIA,2015-12-18,1544.169824675498
1610612749,MIL,2015-12-18,1450.796639011113
1610612750,MIN,2015-12-18,1432.1295221614412
1610612751,BKN,2015-12-18,1431.7605486403334
1610612752,NYK,2015-12-18,1476.0894248700904
1610612753,ORL,2015-12-18,1527.712774976577
1610612754,IND,2015-12-18,1551.5180505980582
1610612755,PHI,2015-12-18,1323.497553090935
1610612756,PHX,2015-12-18,1462.889795500478
1610612757,POR,2015-12-18,1462.551459633765
1610612758,SAC,2015-12-18,1478.258238158978
1610612759,SAS,2015-12-18,1617.1687347158227
1610612760,OKC,2015-12-18,1560.7320915812047
1610612761,TOR,2015-12-18,1527.9733683471957
1610612762,UTA,2015-12-18,1468.8530829725626
1610612763,MEM,2015-12-18,1507.7451710099224
1610612764,WAS,2015-12-18,1467.1216869886784
1610612765,DET,2015-12-18,1517.2999260250697
1610612766,CHA,2015-12-18,1548.8912974105026
1610612739,CLE,2015-12-18,1571.0915497770566
1610612744,GSW,2015-12-18,1666.5801646504212
1610612737,ATL,2015-12-19,1520.5814349814843
1610612738,BOS,2015-12-19,1508.193890861003
1610612740,NOP,2015-12-19,1423.809133100737
1610612741,CHI,2015-12-19,1540.4131146456455
1610612742,DAL,2015-12-19,1513.887323520049
1610612743,DEN,2015-12-19,1473.9375424521631
1610612745,HOU,2015-12-19,1484.5452379373298
1610612746,LAC,2015-12-19,1540.892851964099
1610612747,LAL,2015-12-19,1370.3962215182544
1610612748,MIA,2015-12-19,1533.703990584138
1610612749,MIL,2015-12-19,1446.315399020898
1610612750,MIN,2015-12-19,1443.4494665988611
1610612751,BKN,2015-12-19,1425.0771266562886
1610612752,NYK,2015-12-19,1481.9596576927422
1610612753,ORL,2015-12-19,1535.8589665130771
1610612754,IND,2015-12-19,1558.201472582103
1610612755,PHI,2015-12-19,1317.6273202682833
1610612756,PHX,2015-12-19,1472.030171633839
1610612757,POR,2015-12-19,1454.405268097265
1610612758,SAC,2015-12-19,1466.938293721558
1610612759,SAS,2015-12-19,1625.2302113376602
1610612760,OKC,2015-12-19,1560.7320915812047
1610612761,TOR,2015-12-19,1538.4392024385556
1610612762,UTA,2015-12-19,1479.2998088979868
1610612763,MEM,2015-12-19,1497.630847725788
1610612764,WAS,2015-12-19,1467.1216869886784
1610612765,DET,2015-12-19,1528.2780148521124
1610612766,CHA,2015-12-19,1548.8912974105026
1610612739,CLE,2015-12-19,1571.0915497770566
1610612744,GSW,2015-12-19,1671.0614046406363
1610612737,ATL,2015-12-20,1520.5814349814843
1610612738,BOS,2015-12-20,1508.193890861003
1610612740,NOP,2015-12-20,1423.809133100737
1610612741,CHI,2015-12-20,1528.7463852225244
1610612742,DAL,2015-12-20,1513.887323520049
1610612743,DEN,2015-12-20,1473.9375424521631
1610612745,HOU,2015-12-20,1496.1529812286283
1610612746,LAC,2015-12-20,1529.2851086728006
1610612747,LAL,2015-12-20,1365.3851473089587
1610612748,MIA,2015-12-20,1533.703990584138
1610612749,MIL,2015-12-20,1446.315399020898
1610612750,MIN,2015-12-20,1443.4494665988611
1610612751,BKN,2015-12-20,1425.0771266562886
1610612752,NYK,2015-12-20,1493.6263871158633
1610612753,ORL,2015-12-20,1535.8589665130771
1610612754,IND,2015-12-20,1546.4755598323504
1610612755,PHI,2015-12-20,1317.6273202682833
1610612756,PHX,2015-12-20,1472.030171633839
1610612757,POR,2015-12-20,1454.405268097265
1610612758,SAC,2015-12-20,1466.938293721558
1610612759,SAS,2015-12-20,1625.2302113376602
1610612760,OKC,2015-12-20,1565.7431657905004
1610612761,TOR,2015-12-20,1538.4392024385556
1610612762,UTA,2015-12-20,1479.2998088979868
1610612763,MEM,2015-12-20,1509.3567604755406
1610612764,WAS,2015-12-20,1479.4326930441623
1610612765,DET,2015-12-20,1528.2780148521124
1610612766,CHA,2015-12-20,1536.5802913550187
1610612739,CLE,2015-12-20,1571.0915497770566
1610612744,GSW,2015-12-20,1671.0614046406363
1610612737,ATL,2015-12-21,1531.0208744948782
1610612738,BOS,2015-12-21,1508.193890861003
1610612740,NOP,2015-12-21,1435.2420156758537
1610612741,CHI,2015-12-21,1528.7463852225244
1610612742,DAL,2015-12-21,1513.887323520049
1610612743,DEN,2015-12-21,1462.5046598770464
1610612745,HOU,2015-12-21,1496.1529812286283
1610612746,LAC,2015-12-21,1529.2851086728006
1610612747,LAL,2015-12-21,1365.3851473089587
1610612748,MIA,2015-12-21,1541.4604138591055
1610612749,MIL,2015-12-21,1457.0541811645
1610612750,MIN,2015-12-21,1452.9211604864038
1610612751,BKN,2015-12-21,1415.605432768746
1610612752,NYK,2015-12-21,1493.6263871158633
1610612753,ORL,2015-12-21,1525.4195269996833
1610612754,IND,2015-12-21,1546.4755598323504
1610612755,PHI,2015-12-21,1313.8550895260462
1610612756,PHX,2015-12-21,1461.291389490237
1610612757,POR,2015-12-21,1446.6488448222974
1610612758,SAC,2015-12-21,1478.9676862198544
1610612759,SAS,2015-12-21,1625.2302113376602
1610612760,OKC,2015-12-21,1565.7431657905004
1610612761,TOR,2015-12-21,1526.4098099402593
1610612762,UTA,2015-12-21,1479.2998088979868
1610612763,MEM,2015-12-21,1509.3567604755406
1610612764,WAS,2015-12-21,1479.4326930441623
1610612765,DET,2015-12-21,1528.2780148521124
1610612766,CHA,2015-12-21,1536.5802913550187
1610612739,CLE,2015-12-21,1574.8637805192936
1610612744,GSW,2015-12-21,1671.0614046406363
1610612737,ATL,2015-12-22,1538.639089052804
1610612738,BOS,2015-12-22,1516.616300421907
1610612740,NOP,2015-12-22,1435.2420156758537
1610612741,CHI,2015-12-22,1515.6003556241428
1610612742,DAL,2015-12-22,1513.887323520049
1610612743,DEN,2015-12-22,1462.5046598770464
1610612745,HOU,2015-12-22,1507.3113495710295
1610612746,LAC,2015-12-22,1520.3306212395248
1610612747,LAL,2015-12-22,1365.3851473089587
1610612748,MIA,2015-12-22,1541.4604138591055
1610612749,MIL,2015-12-22,1457.0541811645
1610612750,MIN,2015-12-22,1444.4987509254997
1610612751,BKN,2015-12-22,1428.7514623671275
1610612752,NYK,2015-12-22,1484.5389215595656
1610612753,ORL,2015-12-22,1534.506992555981
1610612754,IND,2015-12-22,1538.704259969656
1610612755,PHI,2015-12-22,1313.8550895260462
1610612756,PHX,2015-12-22,1451.8092497885193
1610612757,POR,2015-12-22,1439.0306302643717
1610612758,SAC,2015-12-22,1468.9810701841352
1610612759,SAS,2015-12-22,1633.0015112003546
1610612760,OKC,2015-12-22,1574.6976532237761
1610612761,TOR,2015-12-22,1526.4098099402593
1610612762,UTA,2015-12-22,1488.7819485997045
1610612763,MEM,2015-12-22,1509.3567604755406
1610612764,WAS,2015-12-22,1489.4193090798815
1610612765,DET,2015-12-22,1528.2780148521124
1610612766,CHA,2015-12-22,1525.4219230126175
1610612739,CLE,2015-12-22,1574.8637805192936
1610612744,GSW,2015-12-22,1671.0614046406363
1610612737,ATL,2015-12-23,1538.639089052804
1610612738,BOS,2015-12-23,1516.616300421907
1610612740,NOP,2015-12-23,1435.2420156758537
1610612741,CHI,2015-12-23,1515.6003556241428
1610612742,DAL,2015-12-23,1504.2475936601652
1610612743,DEN,2015-12-23,1449.7799371149542
1610612745,HOU,2015-12-23,1507.3113495710295
1610612746,LAC,2015-12-23,1520.3306212395248
1610612747,LAL,2015-12-23,1378.1098700710509
1610612748,MIA,2015-12-23,1531.0811758816235
1610612749,MIL,2015-12-23,1457.0541811645
1610612750,MIN,2015-12-23,1444.4987509254997
1610612751,BKN,2015-12-23,1428.7514623671275
1610612752,NYK,2015-12-23,1484.5389215595656
1610612753,ORL,2015-12-23,1534.506992555981
1610612754,IND,2015-12-23,1538.704259969656
1610612755,PHI,2015-12-23,1308.9548621669549
1610612756,PHX,2015-12-23,1451.8092497885193
1610612757,POR,2015-12-23,1439.0306302643717
1610612758,SAC,2015-12-23,1468.9810701841352
1610612759,SAS,2015-12-23,1633.0015112003546
1610612760,OKC,2015-12-23,1574.6976532237761
1610612761,TOR,2015-12-23,1536.049539800143
1610612762,UTA,2015-12-23,1488.7819485997045
1610612763,MEM,2015-12-23,1514.256987834632
1610612764,WAS,2015-12-23,1489.4193090798815
1610612765,DET,2015-12-23,1538.6572528295944
1610612766,CHA,2015-12-23,1525.4219230126175
1610612739,CLE,2015-12-23,1574.8637805192936
1610612744,GSW,2015-12-23,1671.0614046406363
1610612737,ATL,2015-12-24,1548.6396118483244
1610612738,BOS,2015-12-24,1526.8696923602156
1610612740,NOP,2015-12-24,1445.351056447369
1610612741,CHI,2015-12-24,1515.6003556241428
